transaction_id:0, Start
INFO:transaction history:transaction_id:0, Start
transaction_id:0, query_type:increment, key:92107359, old value:0, update_column: 1
transaction_id:256, query_type:increment, key:92107222, old value:5, update_column: 1
INFO:transaction history:transaction_id:256, query_type:increment, key:92107222, old value:5, update_column: 1
transaction_id:253, query_type:increment, key:92106478, old value:4, update_column: 1
INFO:transaction history:transaction_id:253, query_type:increment, key:92106478, old value:4, update_column: 1
transaction_id:279, query_type:increment, key:92106588, old value:6, update_column: 1
INFO:transaction history:transaction_id:279, query_type:increment, key:92106588, old value:6, update_column: 1
transaction_id:254, query_type:increment, key:92106492, old value:4, update_column: 1
INFO:transaction history:transaction_id:254, query_type:increment, key:92106492, old value:4, update_column: 1
transaction_id:250, query_type:increment, key:92106908, old value:3, update_column: 1
INFO:transaction history:transaction_id:250, query_type:increment, key:92106908, old value:3, update_column: 1
transaction_id:276, query_type:increment, key:92106964, old value:6, update_column: 1
INFO:transaction history:transaction_id:276, query_type:increment, key:92106964, old value:6, update_column: 1
transaction_id:267, query_type:increment, key:92106460, old value:8, update_column: 1
INFO:transaction history:transaction_id:267, query_type:increment, key:92106460, old value:8, update_column: 1
transaction_id:265, query_type:increment, key:92106925, old value:4, update_column: 1
INFO:transaction history:transaction_id:265, query_type:increment, key:92106925, old value:4, update_column: 1
transaction_id:256, query_type:increment, key:92107223, old value:5, update_column: 1
INFO:transaction history:transaction_id:256, query_type:increment, key:92107223, old value:5, update_column: 1
transaction_id:253, query_type:increment, key:92106479, old value:3, update_column: 1
INFO:transaction history:transaction_id:253, query_type:increment, key:92106479, old value:3, update_column: 1
transaction_id:279, query_type:increment, key:92106589, old value:5, update_column: 1
INFO:transaction history:transaction_id:279, query_type:increment, key:92106589, old value:5, update_column: 1
transaction_id:254, query_type:increment, key:92106493, old value:4, update_column: 1
INFO:transaction history:transaction_id:254, query_type:increment, key:92106493, old value:4, update_column: 1
transaction_id:250, query_type:increment, key:92106909, old value:5, update_column: 1
INFO:transaction history:transaction_id:250, query_type:increment, key:92106909, old value:5, update_column: 1
transaction_id:276, query_type:increment, key:92106965, old value:6, update_column: 1
INFO:transaction history:transaction_id:276, query_type:increment, key:92106965, old value:6, update_column: 1
transaction_id:267, query_type:increment, key:92106461, old value:8, update_column: 1
INFO:transaction history:transaction_id:267, query_type:increment, key:92106461, old value:8, update_column: 1
transaction_id:265, query_type:increment, key:92106926, old value:4, update_column: 1
INFO:transaction history:transaction_id:265, query_type:increment, key:92106926, old value:4, update_column: 1
transaction_id:256, Aborted
INFO:transaction history:transaction_id:256, Aborted
transaction_id:264, Start
INFO:transaction history:transaction_id:264, Start
transaction_id:279, query_type:increment, key:92106590, old value:5, update_column: 1
INFO:transaction history:transaction_id:279, query_type:increment, key:92106590, old value:5, update_column: 1
transaction_id:254, query_type:increment, key:92106494, old value:4, update_column: 1
INFO:transaction history:transaction_id:254, query_type:increment, key:92106494, old value:4, update_column: 1
transaction_id:250, query_type:increment, key:92106910, old value:5, update_column: 1
INFO:transaction history:transaction_id:250, query_type:increment, key:92106910, old value:5, update_column: 1
transaction_id:276, query_type:increment, key:92106966, old value:6, update_column: 1
INFO:transaction history:transaction_id:276, query_type:increment, key:92106966, old value:6, update_column: 1
transaction_id:267, query_type:increment, key:92106462, old value:8, update_column: 1
INFO:transaction history:transaction_id:267, query_type:increment, key:92106462, old value:8, update_column: 1
transaction_id:265, query_type:increment, key:92106927, old value:4, update_column: 1
INFO:transaction history:transaction_id:265, query_type:increment, key:92106927, old value:4, update_column: 1
transaction_id:253, query_type:increment, key:92106480, old value:3, update_column: 1
INFO:transaction history:transaction_id:253, query_type:increment, key:92106480, old value:3, update_column: 1
transaction_id:264, query_type:increment, key:92106934, old value:4, update_column: 1
INFO:transaction history:transaction_id:264, query_type:increment, key:92106934, old value:4, update_column: 1
transaction_id:279, query_type:increment, key:92106591, old value:5, update_column: 1
INFO:transaction history:transaction_id:279, query_type:increment, key:92106591, old value:5, update_column: 1
transaction_id:254, query_type:increment, key:92106495, old value:4, update_column: 1
INFO:transaction history:transaction_id:254, query_type:increment, key:92106495, old value:4, update_column: 1
transaction_id:250, query_type:increment, key:92106911, old value:5, update_column: 1
INFO:transaction history:transaction_id:250, query_type:increment, key:92106911, old value:5, update_column: 1
transaction_id:276, query_type:increment, key:92106967, old value:6, update_column: 1
INFO:transaction history:transaction_id:276, query_type:increment, key:92106967, old value:6, update_column: 1
transaction_id:267, query_type:increment, key:92106463, old value:8, update_column: 1
INFO:transaction history:transaction_id:267, query_type:increment, key:92106463, old value:8, update_column: 1
transaction_id:265, query_type:increment, key:92106928, old value:4, update_column: 1
INFO:transaction history:transaction_id:265, query_type:increment, key:92106928, old value:4, update_column: 1
transaction_id:253, query_type:increment, key:92106481, old value:3, update_column: 1
INFO:transaction history:transaction_id:253, query_type:increment, key:92106481, old value:3, update_column: 1
transaction_id:264, query_type:increment, key:92106935, old value:4, update_column: 1
INFO:transaction history:transaction_id:264, query_type:increment, key:92106935, old value:4, update_column: 1
transaction_id:279, query_type:increment, key:92106592, old value:5, update_column: 1
INFO:transaction history:transaction_id:279, query_type:increment, key:92106592, old value:5, update_column: 1
transaction_id:254, query_type:increment, key:92106496, old value:4, update_column: 1
INFO:transaction history:transaction_id:254, query_type:increment, key:92106496, old value:4, update_column: 1
transaction_id:250, query_type:increment, key:92106912, old value:5, update_column: 1
INFO:transaction history:transaction_id:250, query_type:increment, key:92106912, old value:5, update_column: 1
transaction_id:276, query_type:increment, key:92106968, old value:6, update_column: 1
INFO:transaction history:transaction_id:276, query_type:increment, key:92106968, old value:6, update_column: 1
transaction_id:267, Aborted
INFO:transaction history:transaction_id:267, Aborted
transaction_id:275, Start
INFO:transaction history:transaction_id:275, Start
transaction_id:275, Aborted
INFO:transaction history:transaction_id:275, Aborted
transaction_id:253, query_type:increment, key:92106482, old value:3, update_column: 1
INFO:transaction history:transaction_id:253, query_type:increment, key:92106482, old value:3, update_column: 1
transaction_id:279, query_type:increment, key:92106593, old value:5, update_column: 1
INFO:transaction history:transaction_id:279, query_type:increment, key:92106593, old value:5, update_column: 1
transaction_id:254, query_type:increment, key:92106497, old value:4, update_column: 1
INFO:transaction history:transaction_id:254, query_type:increment, key:92106497, old value:4, update_column: 1
transaction_id:250, query_type:increment, key:92106913, old value:5, update_column: 1
INFO:transaction history:transaction_id:250, query_type:increment, key:92106913, old value:5, update_column: 1
transaction_id:276, query_type:increment, key:92106969, old value:4, update_column: 1
INFO:transaction history:transaction_id:276, query_type:increment, key:92106969, old value:4, update_column: 1
transaction_id:265, query_type:increment, key:92106929, old value:3, update_column: 1
INFO:transaction history:transaction_id:265, query_type:increment, key:92106929, old value:3, update_column: 1
transaction_id:283, Start
INFO:transaction history:transaction_id:283, Start
transaction_id:264, query_type:increment, key:92106936, old value:4, update_column: 1
INFO:transaction history:transaction_id:264, query_type:increment, key:92106936, old value:4, update_column: 1
transaction_id:253, query_type:increment, key:92106483, old value:3, update_column: 1
INFO:transaction history:transaction_id:253, query_type:increment, key:92106483, old value:3, update_column: 1
transaction_id:279, Aborted
INFO:transaction history:transaction_id:279, Aborted
transaction_id:287, Start
INFO:transaction history:transaction_id:287, Start
transaction_id:250, Aborted
INFO:transaction history:transaction_id:250, Aborted
transaction_id:276, query_type:increment, key:92106970, old value:4, update_column: 1
INFO:transaction history:transaction_id:276, query_type:increment, key:92106970, old value:4, update_column: 1
transaction_id:265, query_type:increment, key:92106930, old value:3, update_column: 1
INFO:transaction history:transaction_id:265, query_type:increment, key:92106930, old value:3, update_column: 1
transaction_id:283, query_type:increment, key:92106814, old value:2, update_column: 1
INFO:transaction history:transaction_id:283, query_type:increment, key:92106814, old value:2, update_column: 1
transaction_id:264, query_type:increment, key:92106937, old value:4, update_column: 1
INFO:transaction history:transaction_id:264, query_type:increment, key:92106937, old value:4, update_column: 1
transaction_id:253, Aborted
INFO:transaction history:transaction_id:253, Aborted
transaction_id:261, Start
INFO:transaction history:transaction_id:261, Start
transaction_id:287, query_type:increment, key:92107049, old value:6, update_column: 1
INFO:transaction history:transaction_id:287, query_type:increment, key:92107049, old value:6, update_column: 1
transaction_id:258, Start
INFO:transaction history:transaction_id:258, Start
transaction_id:276, query_type:increment, key:92106971, old value:4, update_column: 1
INFO:transaction history:transaction_id:276, query_type:increment, key:92106971, old value:4, update_column: 1
transaction_id:265, query_type:increment, key:92106931, old value:3, update_column: 1
INFO:transaction history:transaction_id:265, query_type:increment, key:92106931, old value:3, update_column: 1
transaction_id:283, query_type:increment, key:92106815, old value:2, update_column: 1
INFO:transaction history:transaction_id:283, query_type:increment, key:92106815, old value:2, update_column: 1
transaction_id:264, query_type:increment, key:92106938, old value:4, update_column: 1
INFO:transaction history:transaction_id:264, query_type:increment, key:92106938, old value:4, update_column: 1
transaction_id:254, query_type:increment, key:92106498, old value:4, update_column: 1
INFO:transaction history:transaction_id:254, query_type:increment, key:92106498, old value:4, update_column: 1
transaction_id:261, query_type:increment, key:92106629, old value:5, update_column: 1
INFO:transaction history:transaction_id:261, query_type:increment, key:92106629, old value:5, update_column: 1
transaction_id:287, query_type:increment, key:92107050, old value:6, update_column: 1
INFO:transaction history:transaction_id:287, query_type:increment, key:92107050, old value:6, update_column: 1
transaction_id:258, query_type:increment, key:92107269, old value:4, update_column: 1
INFO:transaction history:transaction_id:258, query_type:increment, key:92107269, old value:4, update_column: 1
transaction_id:276, query_type:increment, key:92106972, old value:4, update_column: 1
INFO:transaction history:transaction_id:276, query_type:increment, key:92106972, old value:4, update_column: 1
transaction_id:265, query_type:increment, key:92106932, old value:3, update_column: 1
INFO:transaction history:transaction_id:265, query_type:increment, key:92106932, old value:3, update_column: 1
transaction_id:283, query_type:increment, key:92106816, old value:2, update_column: 1
INFO:transaction history:transaction_id:283, query_type:increment, key:92106816, old value:2, update_column: 1
transaction_id:264, query_type:increment, key:92106939, old value:4, update_column: 1
INFO:transaction history:transaction_id:264, query_type:increment, key:92106939, old value:4, update_column: 1
transaction_id:254, query_type:increment, key:92106499, old value:5, update_column: 1
INFO:transaction history:transaction_id:254, query_type:increment, key:92106499, old value:5, update_column: 1
transaction_id:261, query_type:increment, key:92106630, old value:5, update_column: 1
INFO:transaction history:transaction_id:261, query_type:increment, key:92106630, old value:5, update_column: 1
transaction_id:287, query_type:increment, key:92107051, old value:6, update_column: 1
INFO:transaction history:transaction_id:287, query_type:increment, key:92107051, old value:6, update_column: 1
transaction_id:258, query_type:increment, key:92107270, old value:4, update_column: 1
INFO:transaction history:transaction_id:258, query_type:increment, key:92107270, old value:4, update_column: 1
transaction_id:276, query_type:increment, key:92106973, old value:4, update_column: 1
INFO:transaction history:transaction_id:276, query_type:increment, key:92106973, old value:4, update_column: 1
transaction_id:265, query_type:increment, key:92106933, old value:3, update_column: 1
INFO:transaction history:transaction_id:265, query_type:increment, key:92106933, old value:3, update_column: 1
transaction_id:283, query_type:increment, key:92106817, old value:2, update_column: 1
INFO:transaction history:transaction_id:283, query_type:increment, key:92106817, old value:2, update_column: 1
transaction_id:264, query_type:increment, key:92106940, old value:4, update_column: 1
INFO:transaction history:transaction_id:264, query_type:increment, key:92106940, old value:4, update_column: 1
transaction_id:254, query_type:increment, key:92106500, old value:5, update_column: 1
INFO:transaction history:transaction_id:254, query_type:increment, key:92106500, old value:5, update_column: 1
transaction_id:261, query_type:increment, key:92106631, old value:5, update_column: 1
INFO:transaction history:transaction_id:261, query_type:increment, key:92106631, old value:5, update_column: 1
transaction_id:287, query_type:increment, key:92107052, old value:6, update_column: 1
INFO:transaction history:transaction_id:287, query_type:increment, key:92107052, old value:6, update_column: 1
transaction_id:258, query_type:increment, key:92107271, old value:4, update_column: 1
INFO:transaction history:transaction_id:258, query_type:increment, key:92107271, old value:4, update_column: 1
transaction_id:276, query_type:increment, key:92106974, old value:3, update_column: 1
INFO:transaction history:transaction_id:276, query_type:increment, key:92106974, old value:3, update_column: 1
transaction_id:265, Aborted
INFO:transaction history:transaction_id:265, Aborted
transaction_id:273, Start
INFO:transaction history:transaction_id:273, Start
transaction_id:264, query_type:increment, key:92106941, old value:4, update_column: 1
INFO:transaction history:transaction_id:264, query_type:increment, key:92106941, old value:4, update_column: 1
transaction_id:254, query_type:increment, key:92106501, old value:5, update_column: 1
INFO:transaction history:transaction_id:254, query_type:increment, key:92106501, old value:5, update_column: 1
transaction_id:261, query_type:increment, key:92106632, old value:5, update_column: 1
INFO:transaction history:transaction_id:261, query_type:increment, key:92106632, old value:5, update_column: 1
transaction_id:287, query_type:increment, key:92107053, old value:6, update_column: 1
INFO:transaction history:transaction_id:287, query_type:increment, key:92107053, old value:6, update_column: 1
transaction_id:258, query_type:increment, key:92107272, old value:4, update_column: 1
INFO:transaction history:transaction_id:258, query_type:increment, key:92107272, old value:4, update_column: 1
transaction_id:276, query_type:increment, key:92106975, old value:3, update_column: 1
INFO:transaction history:transaction_id:276, query_type:increment, key:92106975, old value:3, update_column: 1
transaction_id:283, query_type:increment, key:92106818, old value:2, update_column: 1
INFO:transaction history:transaction_id:283, query_type:increment, key:92106818, old value:2, update_column: 1
transaction_id:273, query_type:increment, key:92106949, old value:5, update_column: 1
INFO:transaction history:transaction_id:273, query_type:increment, key:92106949, old value:5, update_column: 1
transaction_id:264, query_type:increment, key:92106942, old value:4, update_column: 1
INFO:transaction history:transaction_id:264, query_type:increment, key:92106942, old value:4, update_column: 1
transaction_id:254, query_type:increment, key:92106502, old value:5, update_column: 1
INFO:transaction history:transaction_id:254, query_type:increment, key:92106502, old value:5, update_column: 1
transaction_id:261, query_type:increment, key:92106633, old value:5, update_column: 1
INFO:transaction history:transaction_id:261, query_type:increment, key:92106633, old value:5, update_column: 1
transaction_id:287, query_type:increment, key:92107054, old value:8, update_column: 1
INFO:transaction history:transaction_id:287, query_type:increment, key:92107054, old value:8, update_column: 1
transaction_id:258, query_type:increment, key:92107273, old value:4, update_column: 1
INFO:transaction history:transaction_id:258, query_type:increment, key:92107273, old value:4, update_column: 1
transaction_id:276, query_type:increment, key:92106976, old value:3, update_column: 1
INFO:transaction history:transaction_id:276, query_type:increment, key:92106976, old value:3, update_column: 1
transaction_id:283, query_type:increment, key:92106819, old value:2, update_column: 1
INFO:transaction history:transaction_id:283, query_type:increment, key:92106819, old value:2, update_column: 1
transaction_id:273, query_type:increment, key:92106950, old value:5, update_column: 1
INFO:transaction history:transaction_id:273, query_type:increment, key:92106950, old value:5, update_column: 1
transaction_id:264, query_type:increment, key:92106943, old value:4, update_column: 1
INFO:transaction history:transaction_id:264, query_type:increment, key:92106943, old value:4, update_column: 1
transaction_id:254, query_type:increment, key:92106503, old value:5, update_column: 1
INFO:transaction history:transaction_id:254, query_type:increment, key:92106503, old value:5, update_column: 1
transaction_id:261, query_type:increment, key:92106634, old value:4, update_column: 1
INFO:transaction history:transaction_id:261, query_type:increment, key:92106634, old value:4, update_column: 1
transaction_id:287, query_type:increment, key:92107055, old value:8, update_column: 1
INFO:transaction history:transaction_id:287, query_type:increment, key:92107055, old value:8, update_column: 1
transaction_id:258, query_type:increment, key:92107274, old value:2, update_column: 1
INFO:transaction history:transaction_id:258, query_type:increment, key:92107274, old value:2, update_column: 1
transaction_id:276, query_type:increment, key:92106977, old value:3, update_column: 1
INFO:transaction history:transaction_id:276, query_type:increment, key:92106977, old value:3, update_column: 1
transaction_id:283, query_type:increment, key:92106820, old value:2, update_column: 1
INFO:transaction history:transaction_id:283, query_type:increment, key:92106820, old value:2, update_column: 1
transaction_id:273, query_type:increment, key:92106951, old value:5, update_column: 1
INFO:transaction history:transaction_id:273, query_type:increment, key:92106951, old value:5, update_column: 1
transaction_id:264, query_type:increment, key:92106944, old value:4, update_column: 1
INFO:transaction history:transaction_id:264, query_type:increment, key:92106944, old value:4, update_column: 1
transaction_id:254, Aborted
INFO:transaction history:transaction_id:254, Aborted
transaction_id:262, Start
INFO:transaction history:transaction_id:262, Start
transaction_id:261, query_type:increment, key:92106635, old value:4, update_column: 1
INFO:transaction history:transaction_id:261, query_type:increment, key:92106635, old value:4, update_column: 1
transaction_id:258, query_type:increment, key:92107275, old value:2, update_column: 1
INFO:transaction history:transaction_id:258, query_type:increment, key:92107275, old value:2, update_column: 1
transaction_id:276, query_type:increment, key:92106978, old value:3, update_column: 1
INFO:transaction history:transaction_id:276, query_type:increment, key:92106978, old value:3, update_column: 1
transaction_id:283, query_type:increment, key:92106821, old value:2, update_column: 1
INFO:transaction history:transaction_id:283, query_type:increment, key:92106821, old value:2, update_column: 1
transaction_id:273, query_type:increment, key:92106952, old value:5, update_column: 1
INFO:transaction history:transaction_id:273, query_type:increment, key:92106952, old value:5, update_column: 1
transaction_id:264, query_type:increment, key:92106945, old value:4, update_column: 1
INFO:transaction history:transaction_id:264, query_type:increment, key:92106945, old value:4, update_column: 1
transaction_id:287, query_type:increment, key:92107056, old value:8, update_column: 1
INFO:transaction history:transaction_id:287, query_type:increment, key:92107056, old value:8, update_column: 1
transaction_id:262, query_type:increment, key:92107344, old value:6, update_column: 1
INFO:transaction history:transaction_id:262, query_type:increment, key:92107344, old value:6, update_column: 1
transaction_id:261, query_type:increment, key:92106636, old value:4, update_column: 1
INFO:transaction history:transaction_id:261, query_type:increment, key:92106636, old value:4, update_column: 1
transaction_id:258, query_type:increment, key:92107276, old value:2, update_column: 1
INFO:transaction history:transaction_id:258, query_type:increment, key:92107276, old value:2, update_column: 1
transaction_id:276, Aborted
INFO:transaction history:transaction_id:276, Aborted
transaction_id:284, Start
INFO:transaction history:transaction_id:284, Start
transaction_id:273, query_type:increment, key:92106953, old value:5, update_column: 1
INFO:transaction history:transaction_id:273, query_type:increment, key:92106953, old value:5, update_column: 1
transaction_id:264, query_type:increment, key:92106946, old value:4, update_column: 1
INFO:transaction history:transaction_id:264, query_type:increment, key:92106946, old value:4, update_column: 1
transaction_id:287, query_type:increment, key:92107057, old value:8, update_column: 1
INFO:transaction history:transaction_id:287, query_type:increment, key:92107057, old value:8, update_column: 1
transaction_id:262, query_type:increment, key:92107345, old value:6, update_column: 1
INFO:transaction history:transaction_id:262, query_type:increment, key:92107345, old value:6, update_column: 1
transaction_id:261, query_type:increment, key:92106637, old value:4, update_column: 1
INFO:transaction history:transaction_id:261, query_type:increment, key:92106637, old value:4, update_column: 1
transaction_id:258, query_type:increment, key:92107277, old value:2, update_column: 1
INFO:transaction history:transaction_id:258, query_type:increment, key:92107277, old value:2, update_column: 1
transaction_id:283, query_type:increment, key:92106822, old value:2, update_column: 1
INFO:transaction history:transaction_id:283, query_type:increment, key:92106822, old value:2, update_column: 1
transaction_id:284, query_type:increment, key:92106684, old value:2, update_column: 1
INFO:transaction history:transaction_id:284, query_type:increment, key:92106684, old value:2, update_column: 1
transaction_id:273, query_type:increment, key:92106954, old value:5, update_column: 1
INFO:transaction history:transaction_id:273, query_type:increment, key:92106954, old value:5, update_column: 1
transaction_id:264, query_type:increment, key:92106947, old value:4, update_column: 1
INFO:transaction history:transaction_id:264, query_type:increment, key:92106947, old value:4, update_column: 1
transaction_id:287, query_type:increment, key:92107058, old value:8, update_column: 1
INFO:transaction history:transaction_id:287, query_type:increment, key:92107058, old value:8, update_column: 1
transaction_id:262, query_type:increment, key:92107346, old value:6, update_column: 1
INFO:transaction history:transaction_id:262, query_type:increment, key:92107346, old value:6, update_column: 1
transaction_id:261, query_type:increment, key:92106638, old value:4, update_column: 1
INFO:transaction history:transaction_id:261, query_type:increment, key:92106638, old value:4, update_column: 1
transaction_id:258, query_type:increment, key:92107278, old value:2, update_column: 1
INFO:transaction history:transaction_id:258, query_type:increment, key:92107278, old value:2, update_column: 1
transaction_id:283, query_type:increment, key:92106823, old value:2, update_column: 1
INFO:transaction history:transaction_id:283, query_type:increment, key:92106823, old value:2, update_column: 1
transaction_id:284, query_type:increment, key:92106685, old value:2, update_column: 1
INFO:transaction history:transaction_id:284, query_type:increment, key:92106685, old value:2, update_column: 1
transaction_id:273, query_type:increment, key:92106955, old value:5, update_column: 1
INFO:transaction history:transaction_id:273, query_type:increment, key:92106955, old value:5, update_column: 1
transaction_id:264, query_type:increment, key:92106948, old value:4, update_column: 1
INFO:transaction history:transaction_id:264, query_type:increment, key:92106948, old value:4, update_column: 1
transaction_id:287, query_type:increment, key:92107059, old value:7, update_column: 1
INFO:transaction history:transaction_id:287, query_type:increment, key:92107059, old value:7, update_column: 1
transaction_id:262, query_type:increment, key:92107347, old value:6, update_column: 1
INFO:transaction history:transaction_id:262, query_type:increment, key:92107347, old value:6, update_column: 1
transaction_id:261, query_type:increment, key:92106639, old value:5, update_column: 1
INFO:transaction history:transaction_id:261, query_type:increment, key:92106639, old value:5, update_column: 1
transaction_id:258, query_type:increment, key:92107279, old value:2, update_column: 1
INFO:transaction history:transaction_id:258, query_type:increment, key:92107279, old value:2, update_column: 1
transaction_id:283, query_type:increment, key:92106824, old value:5, update_column: 1
INFO:transaction history:transaction_id:283, query_type:increment, key:92106824, old value:5, update_column: 1
transaction_id:284, query_type:increment, key:92106686, old value:2, update_column: 1
INFO:transaction history:transaction_id:284, query_type:increment, key:92106686, old value:2, update_column: 1
transaction_id:273, query_type:increment, key:92106956, old value:5, update_column: 1
INFO:transaction history:transaction_id:273, query_type:increment, key:92106956, old value:5, update_column: 1
transaction_id:264, Aborted
INFO:transaction history:transaction_id:264, Aborted
transaction_id:287, query_type:increment, key:92107060, old value:7, update_column: 1
INFO:transaction history:transaction_id:287, query_type:increment, key:92107060, old value:7, update_column: 1
transaction_id:262, query_type:increment, key:92107348, old value:6, update_column: 1
INFO:transaction history:transaction_id:262, query_type:increment, key:92107348, old value:6, update_column: 1
transaction_id:261, query_type:increment, key:92106640, old value:5, update_column: 1
INFO:transaction history:transaction_id:261, query_type:increment, key:92106640, old value:5, update_column: 1
transaction_id:258, query_type:increment, key:92107280, old value:2, update_column: 1
INFO:transaction history:transaction_id:258, query_type:increment, key:92107280, old value:2, update_column: 1
transaction_id:283, query_type:increment, key:92106825, old value:5, update_column: 1
INFO:transaction history:transaction_id:283, query_type:increment, key:92106825, old value:5, update_column: 1
transaction_id:284, query_type:increment, key:92106687, old value:2, update_column: 1
INFO:transaction history:transaction_id:284, query_type:increment, key:92106687, old value:2, update_column: 1
transaction_id:273, query_type:increment, key:92106957, old value:5, update_column: 1
INFO:transaction history:transaction_id:273, query_type:increment, key:92106957, old value:5, update_column: 1
transaction_id:272, Start
INFO:transaction history:transaction_id:272, Start
transaction_id:287, query_type:increment, key:92107061, old value:7, update_column: 1
INFO:transaction history:transaction_id:287, query_type:increment, key:92107061, old value:7, update_column: 1
transaction_id:262, query_type:increment, key:92107349, old value:8, update_column: 1
INFO:transaction history:transaction_id:262, query_type:increment, key:92107349, old value:8, update_column: 1
transaction_id:261, query_type:increment, key:92106641, old value:5, update_column: 1
INFO:transaction history:transaction_id:261, query_type:increment, key:92106641, old value:5, update_column: 1
transaction_id:258, query_type:increment, key:92107281, old value:2, update_column: 1
INFO:transaction history:transaction_id:258, query_type:increment, key:92107281, old value:2, update_column: 1
transaction_id:283, query_type:increment, key:92106826, old value:5, update_column: 1
INFO:transaction history:transaction_id:283, query_type:increment, key:92106826, old value:5, update_column: 1
transaction_id:284, query_type:increment, key:92106688, old value:2, update_column: 1
INFO:transaction history:transaction_id:284, query_type:increment, key:92106688, old value:2, update_column: 1
transaction_id:273, query_type:increment, key:92106958, old value:5, update_column: 1
INFO:transaction history:transaction_id:273, query_type:increment, key:92106958, old value:5, update_column: 1
transaction_id:272, query_type:increment, key:92107144, old value:4, update_column: 1
INFO:transaction history:transaction_id:272, query_type:increment, key:92107144, old value:4, update_column: 1
transaction_id:287, query_type:increment, key:92107062, old value:7, update_column: 1
INFO:transaction history:transaction_id:287, query_type:increment, key:92107062, old value:7, update_column: 1
transaction_id:262, query_type:increment, key:92107350, old value:8, update_column: 1
INFO:transaction history:transaction_id:262, query_type:increment, key:92107350, old value:8, update_column: 1
transaction_id:261, query_type:increment, key:92106642, old value:5, update_column: 1
INFO:transaction history:transaction_id:261, query_type:increment, key:92106642, old value:5, update_column: 1
transaction_id:258, query_type:increment, key:92107282, old value:2, update_column: 1
INFO:transaction history:transaction_id:258, query_type:increment, key:92107282, old value:2, update_column: 1
transaction_id:283, query_type:increment, key:92106827, old value:5, update_column: 1
INFO:transaction history:transaction_id:283, query_type:increment, key:92106827, old value:5, update_column: 1
transaction_id:284, query_type:increment, key:92106689, old value:4, update_column: 1
INFO:transaction history:transaction_id:284, query_type:increment, key:92106689, old value:4, update_column: 1
transaction_id:273, query_type:increment, key:92106959, old value:8, update_column: 1
INFO:transaction history:transaction_id:273, query_type:increment, key:92106959, old value:8, update_column: 1
transaction_id:272, query_type:increment, key:92107145, old value:4, update_column: 1
INFO:transaction history:transaction_id:272, query_type:increment, key:92107145, old value:4, update_column: 1
transaction_id:287, query_type:increment, key:92107063, old value:7, update_column: 1
INFO:transaction history:transaction_id:287, query_type:increment, key:92107063, old value:7, update_column: 1
transaction_id:262, query_type:increment, key:92107351, old value:8, update_column: 1
INFO:transaction history:transaction_id:262, query_type:increment, key:92107351, old value:8, update_column: 1
transaction_id:261, query_type:increment, key:92106643, old value:5, update_column: 1
INFO:transaction history:transaction_id:261, query_type:increment, key:92106643, old value:5, update_column: 1
transaction_id:258, query_type:increment, key:92107283, old value:2, update_column: 1
INFO:transaction history:transaction_id:258, query_type:increment, key:92107283, old value:2, update_column: 1
transaction_id:283, query_type:increment, key:92106828, old value:5, update_column: 1
INFO:transaction history:transaction_id:283, query_type:increment, key:92106828, old value:5, update_column: 1
transaction_id:284, query_type:increment, key:92106690, old value:4, update_column: 1
INFO:transaction history:transaction_id:284, query_type:increment, key:92106690, old value:4, update_column: 1
transaction_id:273, query_type:increment, key:92106960, old value:8, update_column: 1
INFO:transaction history:transaction_id:273, query_type:increment, key:92106960, old value:8, update_column: 1
transaction_id:272, query_type:increment, key:92107146, old value:4, update_column: 1
INFO:transaction history:transaction_id:272, query_type:increment, key:92107146, old value:4, update_column: 1
transaction_id:287, query_type:increment, key:92107064, old value:5, update_column: 1
INFO:transaction history:transaction_id:287, query_type:increment, key:92107064, old value:5, update_column: 1
transaction_id:262, query_type:increment, key:92107352, old value:8, update_column: 1
INFO:transaction history:transaction_id:262, query_type:increment, key:92107352, old value:8, update_column: 1
transaction_id:261, query_type:increment, key:92106644, old value:5, update_column: 1
INFO:transaction history:transaction_id:261, query_type:increment, key:92106644, old value:5, update_column: 1
transaction_id:258, query_type:increment, key:92107284, old value:2, update_column: 1
INFO:transaction history:transaction_id:258, query_type:increment, key:92107284, old value:2, update_column: 1
transaction_id:283, query_type:increment, key:92106829, old value:4, update_column: 1
INFO:transaction history:transaction_id:283, query_type:increment, key:92106829, old value:4, update_column: 1
transaction_id:284, query_type:increment, key:92106691, old value:4, update_column: 1
INFO:transaction history:transaction_id:284, query_type:increment, key:92106691, old value:4, update_column: 1
transaction_id:273, query_type:increment, key:92106961, old value:8, update_column: 1
INFO:transaction history:transaction_id:273, query_type:increment, key:92106961, old value:8, update_column: 1
transaction_id:272, query_type:increment, key:92107147, old value:4, update_column: 1
INFO:transaction history:transaction_id:272, query_type:increment, key:92107147, old value:4, update_column: 1
transaction_id:287, query_type:increment, key:92107065, old value:5, update_column: 1
INFO:transaction history:transaction_id:287, query_type:increment, key:92107065, old value:5, update_column: 1
transaction_id:262, query_type:increment, key:92107353, old value:8, update_column: 1
INFO:transaction history:transaction_id:262, query_type:increment, key:92107353, old value:8, update_column: 1
transaction_id:261, query_type:increment, key:92106645, old value:5, update_column: 1
INFO:transaction history:transaction_id:261, query_type:increment, key:92106645, old value:5, update_column: 1
transaction_id:258, query_type:increment, key:92107285, old value:2, update_column: 1
INFO:transaction history:transaction_id:258, query_type:increment, key:92107285, old value:2, update_column: 1
